source,year,main_item,item,amount_thousand_try
ministries,2021,Genel Bütçeli İdareler,Aile ve Sosyal Hizmetler Bakanlığı,155011061.0
ministries,2021,Genel Bütçeli İdareler,Enerji ve Tabii Kaynaklar Bakanlığı,3999188.0
ministries,2021,Genel Bütçeli İdareler,Kültür ve Turizm Bakanlığı,6016496.0
ministries,2021,Genel Bütçeli İdareler,Sanayi ve Teknoloji Bakanlığı,11918182.0
ministries,2021,Genel Bütçeli İdareler,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı",3378164.0
ministries,2021,Genel Bütçeli İdareler,Ticaret Bakanlığı,6585834.0
ministries,2021,Genel Bütçeli İdareler,Gençlik ve Spor Bakanlığı,22859079.0
ministries,2021,Genel Bütçeli İdareler,Tarım ve Orman Bakanlığı,51518086.0
ministries,2021,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,38097.0
ministries,2021,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,2628749.0
ministries,2021,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,27666860.0
ministries,2021,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,1470792.0
ministries,2021,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,44555427.0
ministries,2021,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,12977926.0
ministries,2021,Genel Bütçeli İdareler,Türkiye İstatistik Kurumu,500954.0
ministries,2021,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,2085860.0
ministries,2021,Genel Bütçeli İdareler,Gelir İdaresi Başkanlığı,4446012.0
ministries,2021,Genel Bütçeli İdareler,Tapu ve Kadastro Genel Müdürlüğü,1290815.0
ministries,2021,Genel Bütçeli İdareler,Meteoroloji Genel Müdürlüğü,541018.0
ministries,2021,Genel Bütçeli İdareler,Göç İdaresi Başkanlığı,2983522.0
ministries,2021,Genel Bütçeli İdareler,Avrupa Birliği Başkanlığı,787432.0
ministries,2021,Genel Bütçeli İdareler,Devlet Arşivleri Başkanlığı,172663.0
ministries,2021,Genel Bütçeli İdareler,İletişim Başkanlığı,422754.0
ministries,2021,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,230408.0
ministries,2021,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,10121775.0
ministries,2021,Genel Bütçeli İdareler,Çalışma ve Sosyal Güvenlik Bakanlığı,0.0
balance,2022,Harcamalar,Harcamalar,2831472499.0
balance,2022,Harcamalar,1-Faiz Hariç Harcama,2501672499.0
balance,2022,Harcamalar,Personel Giderleri,613640701.0
balance,2022,Harcamalar,Sosyal Güv.Kur. Devlet Primi,97151314.0
balance,2022,Harcamalar,Mal ve Hizmet Alımları,214813979.0
balance,2022,Harcamalar,Cari Transferler,1078290824.0
balance,2022,Harcamalar,Sermaye Giderleri,206348299.0
balance,2022,Harcamalar,Sermaye Transferleri,23627332.0
balance,2022,Harcamalar,Borç Verme,201622930.0
balance,2022,Harcamalar,Yedek Ödenekler,66177120.0
balance,2022,Harcamalar,2-Faiz Harcamaları,329800000.0
balance,2022,Gelirler,Gelirler,2553098555.0
balance,2022,Gelirler,1-Genel Bütçe Gelirleri,2523412609.0
balance,2022,Gelirler,Vergi Gelirleri,2185950088.0
balance,2022,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,83747888.0
balance,2022,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,14220208.0
balance,2022,Gelirler,"Faizler, Paylar ve Cezalar",223806088.0
balance,2022,Gelirler,Sermaye Gelirleri,13884939.0
balance,2022,Gelirler,Alacaklardan Tahsilat,1803398.0
balance,2022,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,19623651.0
balance,2022,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,10062295.0
balance,2022,Denge,Bütçe Dengesi,-278373944.0
balance,2022,Denge,Faiz Dışı Denge,51426056.0
expense_detail,2022,1. Personel Giderleri,1. Personel Giderleri,613640701.0
expense_detail,2022,1. Personel Giderleri,Memurlar,474522176.0
expense_detail,2022,1. Personel Giderleri,İşçiler,47602121.0
expense_detail,2022,1. Personel Giderleri,Sözleşmeli Personel,70761187.0
expense_detail,2022,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,97151314.0
expense_detail,2022,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,214813979.0
expense_detail,2022,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,72850031.0
expense_detail,2022,4. Cari Transferler,4. Cari Transferler,1078290824.0
expense_detail,2022,4. Cari Transferler,KİT Görevlendirme Giderleri,32530698.0
expense_detail,2022,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,10785000.0
expense_detail,2022,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,150596743.0
expense_detail,2022,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),50831344.0
expense_detail,2022,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),28993378.0
expense_detail,2022,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),125273431.0
expense_detail,2022,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,39220878.0
expense_detail,2022,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,9700000.0
expense_detail,2022,4. Cari Transferler,g) Sosyal Amaçlı Transferler,44167711.0
expense_detail,2022,4. Cari Transferler,-Büyükşehir Belediyelerine,115574109.0
expense_detail,2022,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,95059172.0
expense_detail,2022,4. Cari Transferler,-Diğer Belediyelere,31686093.0
expense_detail,2022,5. Sermaye Giderleri,5. Sermaye Giderleri,206348299.00000003
expense_detail,2022,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,157899977.67000002
expense_detail,2022,6. Sermaye Transferleri,6. Sermaye Transferleri,23627332.0
expense_detail,2022,7. Borç Verme,7. Borç Verme,201622930.0
expense_detail,2022,7. Borç Verme,Öğrenim ve Harç Kredisi,9348000.0
expense_detail,2022,8. Yedek Ödenekler,8. Yedek Ödenekler,66177120.0
expense_detail,2022,8. Yedek Ödenekler,Yedek Ödenek,38633925.0
expense_detail,2022,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,19158155.0
expense_detail,2022,B. Faiz Giderleri,B. Faiz Giderleri,329800000.0
expense_detail,2022,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,81251431.0
expense_detail,2022,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,16921206.0
ministries,2022,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,2809957.0
ministries,2022,Genel Bütçeli İdareler,Cumhurbaşkanlığı,4087977.0
ministries,2022,Genel Bütçeli İdareler,Anayasa Mahkemesi,151005.0
ministries,2022,Genel Bütçeli İdareler,Yargıtay,752725.0
ministries,2022,Genel Bütçeli İdareler,Danıştay,464942.0
ministries,2022,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,182148.0
ministries,2022,Genel Bütçeli İdareler,Sayıştay,682707.0
ministries,2022,Genel Bütçeli İdareler,Adalet Bakanlığı,46495053.0
ministries,2022,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,130318596.0
ministries,2022,Genel Bütçeli İdareler,İçişleri Bakanlığı,20594253.0
ministries,2022,Genel Bütçeli İdareler,Dışişleri Bakanlığı,10494986.0
ministries,2022,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,1265238115.0
ministries,2022,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,272435847.0
ministries,2022,Genel Bütçeli İdareler,Sağlık Bakanlığı,171512208.0
ministries,2022,Genel Bütçeli İdareler,Ulaştırma ve Altyapı Bakanlığı,75621956.0
ministries,2022,Genel Bütçeli İdareler,Aile ve Sosyal Hizmetler Bakanlığı,97266618.0
ministries,2022,Genel Bütçeli İdareler,Enerji ve Tabii Kaynaklar Bakanlığı,10826695.0
ministries,2022,Genel Bütçeli İdareler,Kültür ve Turizm Bakanlığı,9841007.0
ministries,2022,Genel Bütçeli İdareler,Sanayi ve Teknoloji Bakanlığı,18217689.0
ministries,2022,Genel Bütçeli İdareler,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı",7034627.0
ministries,2022,Genel Bütçeli İdareler,Ticaret Bakanlığı,9624870.0
ministries,2022,Genel Bütçeli İdareler,Gençlik ve Spor Bakanlığı,27937641.0
ministries,2022,Genel Bütçeli İdareler,Tarım ve Orman Bakanlığı,83579952.0
ministries,2022,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,73072.0
ministries,2022,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,5176092.0
ministries,2022,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,52396523.0
ministries,2022,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,3265389.0
ministries,2022,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,80409872.0
ministries,2022,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,22926786.0
ministries,2022,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,12161793.0
ministries,2022,Genel Bütçeli İdareler,Gelir İdaresi Başkanlığı,8028759.0
ministries,2022,Genel Bütçeli İdareler,Tapu ve Kadastro Genel Müdürlüğü,2290429.0
ministries,2022,Genel Bütçeli İdareler,Meteoroloji Genel Müdürlüğü,970388.0
ministries,2022,Genel Bütçeli İdareler,Göç İdaresi Başkanlığı,6686866.0
ministries,2022,Genel Bütçeli İdareler,Avrupa Birliği Başkanlığı,2313862.0
ministries,2022,Genel Bütçeli İdareler,Devlet Arşivleri Başkanlığı,230762.0
ministries,2022,Genel Bütçeli İdareler,İletişim Başkanlığı,816494.0
ministries,2022,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,354260.0
ministries,2022,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,66621853.0
ministries,2022,Genel Bütçeli İdareler,Çalışma ve Sosyal Güvenlik Bakanlığı,188293407.0
ministries,2022,Genel Bütçeli İdareler,İklim Değişikliği Başkanlığı,75204.0
balance,2023,Harcamalar,Harcamalar,5589084532.0
balance,2023,Harcamalar,1-Faiz Hariç Harcama,4942948532.0
balance,2023,Harcamalar,Personel Giderleri,952308074.0
balance,2023,Harcamalar,Sosyal Güv.Kur. Devlet Primi,150392162.0
balance,2023,Harcamalar,Mal ve Hizmet Alımları,419443203.0
balance,2023,Harcamalar,Cari Transferler,1940900742.0
balance,2023,Harcamalar,Sermaye Giderleri,383277852.0
balance,2023,Harcamalar,Sermaye Transferleri,520999851.0
balance,2023,Harcamalar,Borç Verme,410410291.0
balance,2023,Harcamalar,Yedek Ödenekler,165216357.0
balance,2023,Harcamalar,2-Faiz Harcamaları,646136000.0
balance,2023,Gelirler,Gelirler,4929663554.0
balance,2023,Gelirler,1-Genel Bütçe Gelirleri,4873427320.0
balance,2023,Gelirler,Vergi Gelirleri,4270667774.0
balance,2023,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,173330188.0
balance,2023,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,40833163.0
balance,2023,Gelirler,"Faizler, Paylar ve Cezalar",365091463.0
balance,2023,Gelirler,Sermaye Gelirleri,18822872.0
balance,2023,Gelirler,Alacaklardan Tahsilat,4681860.0
balance,2023,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,37133891.0
balance,2023,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,19102343.0
balance,2023,Denge,Bütçe Dengesi,-659420978.0
balance,2023,Denge,Faiz Dışı Denge,-13284978.0
expense_detail,2023,1. Personel Giderleri,1. Personel Giderleri,952308074.0
expense_detail,2023,1. Personel Giderleri,Memurlar,720235642.0
expense_detail,2023,1. Personel Giderleri,İşçiler,70263694.0
expense_detail,2023,1. Personel Giderleri,Sözleşmeli Personel,130686349.0
expense_detail,2023,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,150392162.0
expense_detail,2023,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,419443202.9999999
expense_detail,2023,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,145747490.0
expense_detail,2023,4. Cari Transferler,4. Cari Transferler,1940900742.0
expense_detail,2023,4. Cari Transferler,KİT Görevlendirme Giderleri,175034476.0
expense_detail,2023,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,23241345.0
expense_detail,2023,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,247538522.0
expense_detail,2023,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),105380460.0
expense_detail,2023,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),44073153.0
expense_detail,2023,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),59192143.0
expense_detail,2023,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,59488500.0
expense_detail,2023,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,22001500.0
expense_detail,2023,4. Cari Transferler,g) Sosyal Amaçlı Transferler,82356624.0
expense_detail,2023,4. Cari Transferler,-Büyükşehir Belediyelerine,220877552.0
expense_detail,2023,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,183459387.0
expense_detail,2023,4. Cari Transferler,-Diğer Belediyelere,61152549.0
expense_detail,2023,5. Sermaye Giderleri,5. Sermaye Giderleri,383277851.995
expense_detail,2023,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,270224875.605
expense_detail,2023,6. Sermaye Transferleri,6. Sermaye Transferleri,520999851.0
expense_detail,2023,7. Borç Verme,7. Borç Verme,410410291.0
expense_detail,2023,7. Borç Verme,Öğrenim ve Harç Kredisi,25472000.0
expense_detail,2023,8. Yedek Ödenekler,8. Yedek Ödenekler,165216357.0
expense_detail,2023,8. Yedek Ödenekler,Yedek Ödenek,81152264.0
expense_detail,2023,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,67210093.0
expense_detail,2023,B. Faiz Giderleri,B. Faiz Giderleri,646136000.0
expense_detail,2023,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,132656837.0
expense_detail,2023,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,64100073.0
ministries,2023,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,5560588.0
ministries,2023,Genel Bütçeli İdareler,Cumhurbaşkanlığı,7277296.0
ministries,2023,Genel Bütçeli İdareler,Anayasa Mahkemesi,260919.0
ministries,2023,Genel Bütçeli İdareler,Yargıtay,1276421.0
ministries,2023,Genel Bütçeli İdareler,Danıştay,805407.0
ministries,2023,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,312551.0
ministries,2023,Genel Bütçeli İdareler,Sayıştay,1312458.0
ministries,2023,Genel Bütçeli İdareler,Adalet Bakanlığı,83236176.0
ministries,2023,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,213658675.0
ministries,2023,Genel Bütçeli İdareler,İçişleri Bakanlığı,35987038.0
ministries,2023,Genel Bütçeli İdareler,Dışişleri Bakanlığı,17315583.0
ministries,2023,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,2489760590.0
ministries,2023,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,461649548.0
ministries,2023,Genel Bütçeli İdareler,Sağlık Bakanlığı,311333678.0
ministries,2023,Genel Bütçeli İdareler,Ulaştırma ve Altyapı Bakanlığı,172082084.0
ministries,2023,Genel Bütçeli İdareler,Aile ve Sosyal Hizmetler Bakanlığı,196020118.0
ministries,2023,Genel Bütçeli İdareler,Enerji ve Tabii Kaynaklar Bakanlığı,32198264.0
ministries,2023,Genel Bütçeli İdareler,Kültür ve Turizm Bakanlığı,17635539.0
ministries,2023,Genel Bütçeli İdareler,Sanayi ve Teknoloji Bakanlığı,37065181.0
ministries,2023,Genel Bütçeli İdareler,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı",24836048.0
ministries,2023,Genel Bütçeli İdareler,Ticaret Bakanlığı,17356310.0
ministries,2023,Genel Bütçeli İdareler,Gençlik ve Spor Bakanlığı,82379532.0
ministries,2023,Genel Bütçeli İdareler,Tarım ve Orman Bakanlığı,141536820.0
ministries,2023,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,114297.0
ministries,2023,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,7729120.0
ministries,2023,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,83487628.0
ministries,2023,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,5294900.0
ministries,2023,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,125333343.0
ministries,2023,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,36186871.0
ministries,2023,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,490904405.0
ministries,2023,Genel Bütçeli İdareler,Gelir İdaresi Başkanlığı,13490334.0
ministries,2023,Genel Bütçeli İdareler,Tapu ve Kadastro Genel Müdürlüğü,3068236.0
ministries,2023,Genel Bütçeli İdareler,Meteoroloji Genel Müdürlüğü,1603859.0
ministries,2023,Genel Bütçeli İdareler,Göç İdaresi Başkanlığı,10438170.0
ministries,2023,Genel Bütçeli İdareler,Avrupa Birliği Başkanlığı,3931297.0
ministries,2023,Genel Bütçeli İdareler,Devlet Arşivleri Başkanlığı,362941.0
ministries,2023,Genel Bütçeli İdareler,İletişim Başkanlığı,1631576.0
ministries,2023,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,669800.0
ministries,2023,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,166130552.0
ministries,2023,Genel Bütçeli İdareler,Çalışma ve Sosyal Güvenlik Bakanlığı,196462125.0
ministries,2023,Genel Bütçeli İdareler,İklim Değişikliği Başkanlığı,154182.0
balance,2024,Harcamalar,Harcamalar,11089037425.0
balance,2024,Harcamalar,1-Faiz Hariç Harcama,9835037425.0
balance,2024,Harcamalar,Personel Giderleri,2553495036.0
balance,2024,Harcamalar,Sosyal Güv.Kur. Devlet Primi,312450964.0
balance,2024,Harcamalar,Mal ve Hizmet Alımları,679765730.0
balance,2024,Harcamalar,Cari Transferler,4266708695.0
balance,2024,Harcamalar,Sermaye Giderleri,787940000.0
balance,2024,Harcamalar,Sermaye Transferleri,720837398.0
balance,2024,Harcamalar,Borç Verme,298507515.0
balance,2024,Harcamalar,Yedek Ödenekler,215332087.0
balance,2024,Harcamalar,2-Faiz Harcamaları,1254000000.0
balance,2024,Gelirler,Gelirler,8437100481.0
balance,2024,Gelirler,1-Genel Bütçe Gelirleri,8332808408.0
balance,2024,Gelirler,Vergi Gelirleri,7407706981.0
balance,2024,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,137577486.0
balance,2024,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,42804371.0
balance,2024,Gelirler,"Faizler, Paylar ve Cezalar",702056798.0
balance,2024,Gelirler,Sermaye Gelirleri,33118003.0
balance,2024,Gelirler,Alacaklardan Tahsilat,9544769.0
balance,2024,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,66912570.0
balance,2024,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,37379503.0
balance,2024,Denge,Bütçe Dengesi,-2651936944.0
balance,2024,Denge,Faiz Dışı Denge,-1397936944.0
expense_detail,2024,1. Personel Giderleri,1. Personel Giderleri,2553495036.0
expense_detail,2024,1. Personel Giderleri,Memurlar,2097496244.0
expense_detail,2024,1. Personel Giderleri,İşçiler,198985103.0
expense_detail,2024,1. Personel Giderleri,Sözleşmeli Personel,182349437.0
expense_detail,2024,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,312450964.0
expense_detail,2024,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,679765730.0
expense_detail,2024,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,241757444.0
expense_detail,2024,4. Cari Transferler,4. Cari Transferler,4266708695.0
expense_detail,2024,4. Cari Transferler,KİT Görevlendirme Giderleri,518346066.0
expense_detail,2024,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,86033061.0
expense_detail,2024,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,562262850.0
expense_detail,2024,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),173045680.0
expense_detail,2024,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),112917451.0
expense_detail,2024,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),385655371.0
expense_detail,2024,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,91554000.0
expense_detail,2024,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,32001500.0
expense_detail,2024,4. Cari Transferler,g) Sosyal Amaçlı Transferler,140718583.0
expense_detail,2024,4. Cari Transferler,-Büyükşehir Belediyelerine,379585461.0
expense_detail,2024,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,320672423.0
expense_detail,2024,4. Cari Transferler,-Diğer Belediyelere,106889080.0
expense_detail,2024,5. Sermaye Giderleri,5. Sermaye Giderleri,787940000.0
expense_detail,2024,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,605380422.466
expense_detail,2024,6. Sermaye Transferleri,6. Sermaye Transferleri,720837398.0
expense_detail,2024,7. Borç Verme,7. Borç Verme,298507515.0
expense_detail,2024,7. Borç Verme,Öğrenim ve Harç Kredisi,22811000.0
expense_detail,2024,8. Yedek Ödenekler,8. Yedek Ödenekler,215332087.0
expense_detail,2024,8. Yedek Ödenekler,Yedek Ödenek,96499683.0
expense_detail,2024,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,84097265.0
expense_detail,2024,B. Faiz Giderleri,B. Faiz Giderleri,1254000000.0
expense_detail,2024,B. Faiz Giderleri,-Tahvil Faizi,814329589.0
expense_detail,2024,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,257456129.0
expense_detail,2024,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,124403362.0
ministries,2024,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,9536586.0
ministries,2024,Genel Bütçeli İdareler,Cumhurbaşkanlığı,12283843.0
ministries,2024,Genel Bütçeli İdareler,Anayasa Mahkemesi,558799.0
ministries,2024,Genel Bütçeli İdareler,Yargıtay,2910537.0
ministries,2024,Genel Bütçeli İdareler,Danıştay,1680171.0
ministries,2024,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,759957.0
ministries,2024,Genel Bütçeli İdareler,Sayıştay,2331746.0
ministries,2024,Genel Bütçeli İdareler,Adalet Bakanlığı,198703054.0
ministries,2024,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,440496960.0
ministries,2024,Genel Bütçeli İdareler,İçişleri Bakanlığı,76295436.0
ministries,2024,Genel Bütçeli İdareler,Dışişleri Bakanlığı,31373647.0
ministries,2024,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,4564413425.0
ministries,2024,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,1092129668.0
ministries,2024,Genel Bütçeli İdareler,Sağlık Bakanlığı,732562378.0
ministries,2024,Genel Bütçeli İdareler,Ulaştırma ve Altyapı Bakanlığı,369082137.0
ministries,2024,Genel Bütçeli İdareler,Aile ve Sosyal Hizmetler Bakanlığı,334349925.0
ministries,2024,Genel Bütçeli İdareler,Enerji ve Tabii Kaynaklar Bakanlığı,48323176.0
ministries,2024,Genel Bütçeli İdareler,Kültür ve Turizm Bakanlığı,38964106.0
ministries,2024,Genel Bütçeli İdareler,Sanayi ve Teknoloji Bakanlığı,78995069.0
ministries,2024,Genel Bütçeli İdareler,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı",271741383.0
ministries,2024,Genel Bütçeli İdareler,Ticaret Bakanlığı,38501707.0
ministries,2024,Genel Bütçeli İdareler,Gençlik ve Spor Bakanlığı,171030724.0
ministries,2024,Genel Bütçeli İdareler,Tarım ve Orman Bakanlığı,283124800.0
ministries,2024,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,286061.0
ministries,2024,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,17447418.0
ministries,2024,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,189693588.0
ministries,2024,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,11517337.0
ministries,2024,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,305479702.0
ministries,2024,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,91824805.0
ministries,2024,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,671317160.0
ministries,2024,Genel Bütçeli İdareler,Gelir İdaresi Başkanlığı,32104510.0
ministries,2024,Genel Bütçeli İdareler,Tapu ve Kadastro Genel Müdürlüğü,8160971.0
ministries,2024,Genel Bütçeli İdareler,Meteoroloji Genel Müdürlüğü,3592599.0
ministries,2024,Genel Bütçeli İdareler,Göç İdaresi Başkanlığı,21631742.0
ministries,2024,Genel Bütçeli İdareler,Avrupa Birliği Başkanlığı,4646786.0
ministries,2024,Genel Bütçeli İdareler,Devlet Arşivleri Başkanlığı,857823.0
ministries,2024,Genel Bütçeli İdareler,İletişim Başkanlığı,4126595.0
ministries,2024,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,1900146.0
ministries,2024,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,217183338.0
ministries,2024,Genel Bütçeli İdareler,Çalışma ve Sosyal Güvenlik Bakanlığı,625780424.0
ministries,2024,Genel Bütçeli İdareler,İklim Değişikliği Başkanlığı,178814.0
balance,2025,Harcamalar,Harcamalar,14731014332.0
balance,2025,Harcamalar,1-Faiz Hariç Harcama,12781014332.0
balance,2025,Harcamalar,Personel Giderleri,3475520917.0
balance,2025,Harcamalar,Sosyal Güv.Kur. Devlet Primi,434991084.0
balance,2025,Harcamalar,Mal ve Hizmet Alımları,1023744949.0
balance,2025,Harcamalar,Cari Transferler,5813438256.0
balance,2025,Harcamalar,Sermaye Giderleri,1102418447.0
balance,2025,Harcamalar,Sermaye Transferleri,337955290.0
balance,2025,Harcamalar,Borç Verme,306084629.0
balance,2025,Harcamalar,Yedek Ödenekler,286860760.0
balance,2025,Harcamalar,2-Faiz Harcamaları,1950000000.0
balance,2025,Gelirler,Gelirler,12800325229.0
balance,2025,Gelirler,1-Genel Bütçe Gelirleri,12629610448.0
balance,2025,Gelirler,Vergi Gelirleri,11138752778.0
balance,2025,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,165061483.0
balance,2025,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,59997396.0
balance,2025,Gelirler,"Faizler, Paylar ve Cezalar",1207279953.0
balance,2025,Gelirler,Sermaye Gelirleri,41292131.0
balance,2025,Gelirler,Alacaklardan Tahsilat,17226707.0
balance,2025,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,103904532.0
balance,2025,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,66810249.0
balance,2025,Denge,Bütçe Dengesi,-1930689103.0
balance,2025,Denge,Faiz Dışı Denge,19310897.0
expense_detail,2025,1. Personel Giderleri,1. Personel Giderleri,3475520917.0
